0.320112 51.4121 -79.182 3 8 0
0.31544 51.4477 -79.1944 3 8 0
0.310857 51.4899 -79.2061 3 8 0
0.306361 51.5251 -79.2179 3 8 0
0.30195 51.5568 -79.2299 3 8 0
0.297623 51.5837 -79.2411 3 8 0
0.293379 51.6077 -79.252 3 8 0
0.289216 51.6322 -79.2636 3 8 0
0.285133 51.6627 -79.2738 3 8 0
0.281129 51.6829 -79.2851 3 8 0
0.277203 51.7 -79.2958 3 8 0
0.273354 51.7182 -79.3059 3 8 0
0.26958 51.7379 -79.3157 3 8 0
0.265881 51.7551 -79.3263 3 8 0
0.262255 51.7634 -79.336 3 8 0
0.258703 51.7796 -79.3458 3 8 0
0.255223 51.7935 -79.3547 3 8 0
0.251814 51.8007 -79.3647 3 8 0
0.248475 51.8061 -79.3738 3 8 0
0.245207 51.8189 -79.382 3 8 0
0.242008 51.8314 -79.3918 3 8 0
0.238878 51.8368 -79.4002 3 8 0
0.235815 51.84 -79.4082 3 8 0
0.232821 51.8475 -79.4171 3 8 0
0.229893 51.8559 -79.4256 3 8 0
0.227032 51.8627 -79.4333 3 8 0
0.224237 51.8614 -79.4407 3 8 0
0.221508 51.8655 -79.449 3 8 0
0.218844 51.8736 -79.4569 3 8 0
0.216245 51.8763 -79.4643 3 8 0
0.213711 51.8835 -79.4712 3 8 0
0.21124 51.8892 -79.478 3 8 0
0.208833 51.885 -79.4851 3 8 0
0.20649 51.8934 -79.4919 3 8 0
0.204209 51.9006 -79.4988 3 8 0
0.201991 51.9034 -79.5048 3 8 0
0.199835 51.9102 -79.5114 3 8 0
0.197741 51.9155 -79.5179 3 8 0
0.195708 51.9194 -79.5235 3 8 0
0.193735 51.9256 -79.5296 3 8 0
0.191823 51.93 -79.5356 3 8 0
0.189971 51.9346 -79.5411 3 8 0
0.188178 51.9365 -79.5466 3 8 0
0.186444 51.9387 -79.5518 3 8 0
0.184769 51.948 -79.5562 3 8 0
0.18315 51.9585 -79.5608 3 8 0
0.181589 51.9676 -79.566 3 8 0
0.180084 51.9743 -79.5705 3 8 0
0.178634 51.9784 -79.5751 3 8 0
0.177239 51.98 -79.5794 3 8 0
0.175898 51.9926 -79.5833 3 8 0
0.17461 51.9939 -79.5872 3 8 0
0.173374 52.0056 -79.5909 3 8 0
0.17219 52.0204 -79.5952 3 8 0
0.171056 52.0262 -79.5987 3 8 0
0.169971 52.0291 -79.602 3 8 0
0.168934 52.0415 -79.6057 3 8 0
0.167944 52.0522 -79.6089 3 8 0
0.167001 52.0602 -79.6116 3 8 0
0.166102 52.0676 -79.6146 3 8 0
0.165248 52.0762 -79.6171 3 8 0
0.164436 52.0816 -79.6194 3 8 0
0.163665 52.0893 -79.6223 3 8 0
0.162935 52.0908 -79.6242 3 8 0
0.162244 52.0948 -79.6262 3 8 0
0.161591 52.101 -79.629 3 8 0
0.160975 52.1132 -79.6312 3 8 0
0.160393 52.1246 -79.6331 3 8 0
0.159846 52.1324 -79.6344 3 8 0
0.159332 52.1378 -79.6366 3 8 0
0.15885 52.1387 -79.638 3 8 0
0.158398 52.1485 -79.6395 3 8 0
0.157975 52.1545 -79.64 3 8 0
0.157581 52.1557 -79.6421 3 8 0
0.157213 52.1633 -79.6435 3 8 0
0.156871 52.1626 -79.6441 3 8 0
0.156553 52.1603 -79.6456 3 8 0
0.156259 52.1734 -79.6466 3 8 0
0.155987 52.1693 -79.6471 3 8 0
0.155736 52.1728 -79.6482 3 8 0
0.155505 52.1719 -79.6491 3 8 0
0.155293 52.1818 -79.6487 3 8 0
0.155099 52.1864 -79.6504 3 8 0
0.154922 52.1877 -79.6504 3 8 0
0.15476 52.1854 -79.6513 3 8 0
0.154614 52.1741 -79.6519 3 8 0
0.154482 52.1848 -79.6516 3 8 0
0.154363 52.1791 -79.6526 3 8 0
0.154256 52.1877 -79.653 3 8 0
0.15416 52.1884 -79.6529 3 8 0
0.154075 52.1856 -79.6534 3 8 0
0.154 52.1704 -79.6531 3 8 0
0.153934 52.182 -79.6535 3 8 0
0.153876 52.1835 -79.6533 3 8 0
0.153826 52.171 -79.6542 3 8 0
0.153783 52.1687 -79.654 3 8 0
0.153746 52.1726 -79.6543 4 8 0
0.153716 52.1739 -79.6544 3 8 0
0.15369 52.1699 -79.6544 3 8 0

